Título,Comuna,Metros Cuadrados,Dormitorios,Baños,Estacionamientos,Precio_CLP,Metros_Imputados
DepartamentoenPadreOrellana,Santiago,52.0,2.0,2.0,1.0,520000.0,False
DepartamentoenAvenidaInglaterra,Independencia,30.0,1.0,1.0,0.0,220000.0,False
DepartamentoenSanFrancisco,Santiago,80.0,2.0,2.0,1.0,600000.0,False
DepartamentoenAvenidaSantaRosa,SanJoaquín,43.0,3.0,1.0,0.0,400000.0,False
DepartamentoenAvenidaDiegoPortales,LaFlorida,56.0,3.0,2.0,1.0,465000.0,False
LordCochrane/Condor(92970),Santiago,52.0,2.0,2.0,1.0,470000.0,True
"3Dormitorios1Baño,Estacionamiento(93154)",LaGranja,65.0,3.0,1.0,1.0,380000.0,True
EnarriendoSanMiguel(86486),SanMiguel,35.0,1.0,1.0,0.0,300000.0,True
QUINTANORMAL-3HAB-1BAÑ-TERRAZA(24321),QuintaNormal,65.0,3.0,1.0,0.0,380000.0,True
ArriendoDepartamentometroP.Bustamante(84846),Santiago,35.0,1.0,1.0,0.0,280000.0,True
DepartamentoEnArriendoEnSantiago,Santiago,35.0,1.0,1.0,1.0,360000.0,True
"ArriendoamplioDep.BajosGCPValdivia,metroIdeSuarez",Ñuñoa,65.0,3.0,3.0,1.0,890000.0,True
"DepartamentoARRIENDODEPARTAMENTOENRECOLETA,METROCEMENTERIOS",Recoleta,36.0,1.0,1.0,0.0,343078.0,False
BarrioLasFlores(99092),PuenteAlto,52.0,2.0,2.0,2.0,1293072.0,True
"DepartamentoAPasosMetroRepública,BarrioUniversitario",Santiago,35.0,1.0,1.0,0.0,300000.0,True
Dpto2dconterrazayjardín!metrotobalaba,Providencia,65.0,2.0,2.0,0.0,890000.0,False
DEPARTAMENTOLosTrigales,LasCondes,57.0,1.0,1.0,0.0,800000.0,False
DEPARTAMENTOAvenidaCentenario,SanMiguel,62.0,3.0,2.0,0.0,480000.0,False
1D1BencentrodeSantiago(88973),Santiago,35.0,1.0,1.0,0.0,260000.0,True
"Precioso,Nuevo1D-1B-EstacyBod",Macul,35.0,1.0,1.0,1.0,410000.0,True
DEPARTAMENTOPlacilla149,EstaciónCentral,35.0,1.0,1.0,0.0,270000.0,True
Departamento3D/1BAv.MapochoconAv.Matucana,QuintaNormal,65.0,3.0,1.0,0.0,400000.0,True
DepartamentoLoftenJoseMiguelCarrera120,Santiago,35.0,1.0,1.0,1.0,500000.0,True
ArriendoDepto.2D/2B+2EyBod-Macul,Macul,66.0,2.0,2.0,2.0,600000.0,False
DepartamentoCarmen644,Santiago,35.0,1.0,1.0,0.0,280000.0,False
ArriendoDpto.1d/1bPortugal/santaIsabel$265Mil,Santiago,35.0,1.0,1.0,0.0,255000.0,True
"ArriendoDp1d-LeonorCepeda952,Independencia(metroHos",Independencia,35.0,1.0,1.0,0.0,270000.0,True
DEPARTAMENTO(BMV13567)SearriendadepartamentoenavenidaTobalaba,LaFlorida,59.0,3.0,2.0,0.0,630000.0,False
DEPARTAMENTOLoOvalle0330,LaCisterna,35.0,1.0,1.0,0.0,280000.0,True
DEPARTAMENTOMaríaRozasVelásquez51,EstaciónCentral,52.0,2.0,1.0,0.0,310000.0,True
DEPARTAMENTOFernándezConcha/2D+2B,Ñuñoa,83.0,2.0,2.0,0.0,600000.0,False
DepartamentoELLLANO,SanMiguel,39.0,1.0,1.0,0.0,449000.0,False
"DEPARTAMENTOCONDEDELMAULE4470,ESTACIONCENTRAL.CERCANOAESTACIONESDEMETRO",EstaciónCentral,30.0,1.0,1.0,0.0,240000.0,False
"DEPARTAMENTOCONDEDELMAULE4470,ESTACIONCENTRAL.",EstaciónCentral,44.0,2.0,2.0,0.0,340000.0,False
ARRIENDODEPTOPADREMIGUELOLIVARES2D+2B,Santiago,52.0,2.0,2.0,1.0,580000.0,True
"GranDepartamento4d3b,2Estac,MetroÑuñoa",Ñuñoa,160.0,4.0,3.0,2.0,1400000.0,True
"ArriendoDepto,2Dormitorios,2Baños,1Estacionamiento1",LaFlorida,52.0,2.0,2.0,1.0,500000.0,True
"ArriendoDepto,1Dorm,1baño1Bod.SantiagoCentro",Santiago,35.0,1.0,1.0,0.0,320000.0,True
DEPARTAMENTOArriendoDepto3habenPlazaEgañaapasosdeAv.Ossa.,Ñuñoa,93.0,3.0,2.0,0.0,950000.0,False
Arriendopromoción1d/1bsantiago,Santiago,35.0,1.0,1.0,0.0,300000.0,False
DEPARTAMENTOSanIgnacio/PedroLagos,Santiago,39.0,2.0,1.0,0.0,379000.0,False
¡excelenteoportunidad!departamento2d+1b,Santiago,43.0,1.0,1.0,0.0,390000.0,False
Oportunidad//SantaRosa//Copiapo(93899),Santiago,52.0,2.0,2.0,0.0,440000.0,True
DEPARTAMENTOSantaIsabel//Portugal,Santiago,44.0,2.0,1.0,0.0,370000.0,False
DEPARTAMENTOVicuñaMackennaconEscuelaAgricola,Macul,41.0,1.0,1.0,0.0,250000.0,False
Apasosdemetrogrutadelourdesyquintanormal!,QuintaNormal,34.0,2.0,1.0,0.0,350000.0,False
"DEPARTAMENTOAv.VicuñaMackenna,MetroÑuble",Ñuñoa,34.0,1.0,1.0,0.0,400000.0,False
"Amplioycómododepto.apasosMetroÑuble,Ñuñoa",Ñuñoa,65.0,3.0,1.0,1.0,600000.0,True
DEPARTAMENTOLaCabaña/Av.LasCondes,LasCondes,131.0,4.0,4.0,0.0,1528176.0,False
"Searriendadptonuevo,piso8,ComunadeLaFlorida.VistatotalalaCordillera",LaFlorida,41.0,1.0,1.0,0.0,350000.0,False
DepartamentoNuevoenCondedelMaule4589,EstaciónCentral,35.0,1.0,1.0,0.0,162000.0,True
DepartamentoenCatedral1402,Santiago,35.0,1.0,1.0,0.0,236000.0,True
DepartamentoenAvLoOvalle0150,LaCisterna,52.0,2.0,2.0,1.0,276500.0,True
ARRIENDO|SANMIGUEL|20M2|ORIENTE,SanMiguel,35.0,1.0,1.0,0.0,280000.0,True
DEPARTAMENTOKennedyconManquehue,LasCondes,50.0,1.0,1.0,0.0,979600.0,False
DepartamentoenWalkerMartínez,LaFlorida,53.0,2.0,2.0,1.0,500000.0,False
DepartamentoEnArriendoEnSantiago,Santiago,35.0,1.0,1.0,0.0,380000.0,True
Departamentoconexcelenteubicación(91310),Macul,52.0,2.0,2.0,1.0,550000.0,True
"AmplioDepartamento,4D,LasCondes(95010)",LasCondes,65.0,3.0,3.0,2.0,1450000.0,True
ExclusivoArriendoenLoBarnechea(92918),LoBarnechea,237.0,3.0,5.0,3.0,3918400.0,True
Depto2D2B1EMetroPlazaEgaña(95555),Ñuñoa,52.0,2.0,2.0,1.0,630000.0,True
BarrioUniversitario(87761),Santiago,52.0,2.0,2.0,1.0,390000.0,True
2DORMITORIOS/1BAÑO(74733),EstaciónCentral,52.0,2.0,1.0,0.0,360000.0,True
DEPARTAMENTOPasajeLlanquihue6290,LaFlorida,118.0,2.0,2.0,0.0,510000.0,False
DPTOAMOBLADO3DORMITORIOS-LAFLORIDA(83970),LaFlorida,65.0,3.0,1.0,0.0,550000.0,True
DEPARTAMENTOBarrosLuco4010,SanMiguel,35.0,1.0,1.0,0.0,390000.0,False
DepartamentoenAvenidaCarlosValdovinos,SanJoaquín,75.0,3.0,2.0,1.0,500000.0,False
condominioexcelenteconectividad(36973),Huechuraba,52.0,2.0,2.0,2.0,670000.0,True
LuminosoDuplexAmobladoenSanDamian(67458),LasCondes,52.0,2.0,2.0,1.0,1528176.0,True
SeminuevoapasosdelmetroloOvalle(66265),LaCisterna,65.0,3.0,1.0,1.0,350000.0,True
DepartamentoapasosdemetroParqueAlmagro(98311),Santiago,52.0,2.0,2.0,1.0,420000.0,True
DEPARTAMENTOMETROCHILEESPAÑA,Ñuñoa,80.0,3.0,2.0,0.0,750000.0,False
Depto.enarriendo1d+1bañoensantiagocentro,Santiago,36.0,1.0,1.0,0.0,290000.0,False
DepartamentoenAlcaldePedroAlarcón,SanMiguel,57.0,2.0,2.0,0.0,420000.0,False
"DEPARTAMENTOSantaElena1670,Santiago.",Santiago,31.0,1.0,1.0,0.0,351500.0,False
DEPARTAMENTOAvLibertadorBernardoO'Higgins4877,EstaciónCentral,52.0,2.0,1.0,0.0,300000.0,True
DEPARTAMENTOAndesdeVioletaParra4162,QuintaNormal,35.0,1.0,1.0,0.0,260000.0,True
DepartamentoSEMIAMOBLADO2D/2B/1E/1BA7MINUTOSMETROBILBAOÑUÑOA,Ñuñoa,52.0,2.0,2.0,0.0,750000.0,False
DepartamentoHNOSAMUNATEGUI620,Santiago,32.0,1.0,1.0,0.0,380000.0,False
DepartamentoCERCANOAESTACIÓNPLAZADEARMASYSANTAANA,Santiago,52.0,1.0,2.0,0.0,400000.0,False
DEPARTAMENTOAlsaciayAvPresidenteRiesco,LasCondes,117.0,2.0,2.0,0.0,2037568.0,False
"DEPARTAMENTOMariaAuxiliadoraentrecalleDonBoscoyChiloe,apasosdelmetroSanMiguel",SanMiguel,61.0,2.0,2.0,0.0,517000.0,False
DEPARTAMENTORosas,Santiago,32.0,1.0,1.0,0.0,240000.0,False
DEPARTAMENTOMapocho3549,QuintaNormal,42.0,2.0,1.0,0.0,365057.0,False
"DEPARTAMENTOHipódromo1310,Independencia.",Independencia,28.0,1.0,1.0,0.0,310000.0,False
"DEPARTAMENTOHipódromo1310,Independencia.",Independencia,39.0,2.0,1.0,0.0,385000.0,False
DEPARTAMENTOVenturaBlancoViel1377,SanMiguel,59.0,2.0,2.0,0.0,450000.0,False
Depto1d/1bporestrenar,Macul,37.0,1.0,1.0,1.0,400000.0,False
DEPARTAMENTOLasHualtatas,Vitacura,165.0,4.0,3.0,0.0,2500000.0,False
Metrohernandomagallanesdeptoamobladoequipado,LasCondes,58.0,2.0,2.0,1.0,950000.0,False
DEPARTAMENTOSantaElisa-MetroLoOvalle,LaCisterna,54.0,2.0,2.0,0.0,480000.0,False
DEPARTAMENTOUruguay8866,LaFlorida,71.0,2.0,2.0,0.0,670000.0,False
DEPARTAMENTOrodrigodeAraya,Ñuñoa,39.0,1.0,1.0,0.0,450000.0,False
DEPARTAMENTOVargasBustos770SanMiguel,SanMiguel,47.0,2.0,1.0,0.0,350000.0,False
ARRIENDONUEVOYLUMINOSODEPTO2D2B-M.MONTT-,Providencia,62.0,2.0,2.0,0.0,820000.0,False
"SearriendadeptoenMaipú,lasTinajas4Poniente",Maipú,65.0,3.0,1.0,0.0,380000.0,False
PedrodeValdivia(97969),Ñuñoa,35.0,1.0,1.0,0.0,450000.0,True
ARRIENDODEPARTAMENTOINDEPENDENCIA|URETABRAVOPROPIEDADES,Independencia,35.0,1.0,1.0,0.0,230000.0,True
ARRIENDODEPARTAMENTOALMIRANTELATORRE2D-2B-1B,Santiago,73.0,2.0,2.0,0.0,450000.0,False
Calidodepartamentoenarriendo,Santiago,41.0,2.0,2.0,0.0,375000.0,False
DepartamentoCALLELIBERTAD,Santiago,39.0,1.0,1.0,0.0,308000.0,False
"Santiago,Moneda1576,Departamentopiso6,1D,1B",Santiago,43.0,1.0,1.0,0.0,300000.0,False
DepartamentoLordCochrane302Santiago,Santiago,55.0,2.0,2.0,1.0,587760.0,False
LindoDepartamentoCercaDelParqueO'higgins,Santiago,65.0,3.0,1.0,1.0,55000.0,False
Arriendodepartamento1d/1blordcochrane,Santiago,30.0,1.0,1.0,0.0,320000.0,False
DEPARTAMENTO¡APASOSDEMETROCARLOSVALDOVINOS!AvdaVicuñaMackennaconAvda.CarlosValdovinos,SanJoaquín,70.0,3.0,2.0,0.0,520000.0,False
"DEPARTAMENTODonPepe88,LaFlorida.",LaFlorida,32.0,1.0,1.0,0.0,350000.0,False
DEPARTAMENTOChileEspaña,Ñuñoa,80.0,2.0,2.0,0.0,740000.0,False
DEPARTAMENTOMetroMirador,LaFlorida,60.0,2.0,2.0,0.0,530000.0,False
DepartamentoenTrinidadRamírez,LaCisterna,48.0,3.0,3.0,0.0,390000.0,False
ARRIENDODEPARTAMENTO3HAB1BASANMIGUEL,SanMiguel,64.0,3.0,1.0,0.0,320000.0,False
ARRIENDODEPARTAMENTO2D1BENSANTIAGO,Santiago,62.0,2.0,1.0,1.0,400000.0,False
"REMODELADO1DORMITORIO,ESTACIONAMIENTOYBODEGA",LasCondes,44.0,1.0,1.0,1.0,680000.0,False
HERMOSOCOMODOYAMPLIODEPARTAMENTOSANMIGUEL,SanMiguel,30.0,1.0,1.0,0.0,280000.0,False
AMPLIODEPARTAMENTOSECTORELLLANO,SanMiguel,108.0,3.0,2.0,1.0,760000.0,False
ArriendoDepto.Lasrejas2D1B,EstaciónCentral,33.0,2.0,1.0,0.0,350000.0,False
Dpto.enSanBernardoa2cuadrasPlazadeArmas,SanBernardo,50.0,2.0,2.0,1.0,550000.0,False
DepartamentoenSantiagoCentrocercaMetroÑuble,Santiago,54.0,2.0,1.0,0.0,350000.0,False
"DEPARTAMENTOAv.Quilín107,Macul,Chile,MetroCarlosValdovinos,Macul,RM(Metropolitana)",Alhué,40.0,1.0,1.0,0.0,300000.0,False
DepartamentoJARDINESDEVICUÑAMACKENNA,Santiago,45.0,2.0,1.0,0.0,420000.0,False
DepartamentoCentralcontresdormitoriosgrandes,Santiago,65.0,3.0,1.0,0.0,480000.0,True
DEPARTAMENTOCercanoametroToesca,Santiago,310.0,2.0,2.0,0.0,355000.0,False
DEPARTAMENTOEntrelascallesGeneralGanayArauco,Santiago,55.0,2.0,2.0,0.0,320000.0,False
"Departamento,Coronelsouper4060",Santiago,32.0,1.0,1.0,0.0,300000.0,False
OFERTÓNDepartamentoenSantiago,Santiago,52.0,2.0,1.0,0.0,330000.0,False
DPTO1D+1B+EST-WALKERMARTINEZLAFLORIDA,LaFlorida,34.0,1.0,1.0,1.0,400000.0,False
DepartamentoSantiagoCentro(SantaVictoria360),Santiago,50.0,2.0,2.0,0.0,410000.0,False
"ExcelenteUbicación,ADosCuadrasMetroSantaAna",Santiago,58.0,2.0,2.0,1.0,480000.0,False
DepartamentoestudioamobladometroParqueAlmagro,Santiago,28.0,1.0,1.0,0.0,300000.0,False
"DEPARTAMENTOTucapelJiménez136,CentroHistóricodeSantiago,Santiago,RM(Metropolitana)",Santiago,56.0,2.0,2.0,0.0,400000.0,False
Arriendadepartamentode1D+1BenRicardoLyon(Providencia),Providencia,35.0,1.0,1.0,0.0,708000.0,True
DEPARTAMENTODonatelloRafaelSancio,LasCondes,70.0,2.0,2.0,0.0,880000.0,False
DepartamentoenMonjitas,Santiago,38.0,1.0,1.0,0.0,430000.0,False
ARRIENDADEPARTAMENTOENÑUÑOA-CALLECRESCENTEERRAZURIZ,Ñuñoa,86.0,3.0,2.0,2.0,1018784.0,False
DepartamentoenSanPetersburgo,SanMiguel,46.0,3.0,1.0,0.0,330000.0,False
DepartamentoenBeaucheff,Santiago,40.0,1.0,1.0,0.0,165000.0,False
DepartamentoenSantaElena,Santiago,35.0,1.0,1.0,1.0,420000.0,False
DepartamentoenVecinal,Conchalí,28.0,1.0,1.0,1.0,350000.0,False
"DepartamentoAmoblado,AnaLuisa,SanMiguel/MetroSanMiguel/2D2B",SanMiguel,62.0,2.0,2.0,0.0,499000.0,False
DepartamentoAV.MACUL/QUILIN,Macul,64.0,3.0,2.0,0.0,610000.0,False
ParqueForestal/MetroBellasArtes/SantoDomingo,Santiago,27.0,1.0,1.0,0.0,260000.0,False
Searrienda-AvLasCondes,LasCondes,52.0,2.0,2.0,1.0,1250000.0,True
EDIFICIOMODERNOYELEGANTE-2D-GALDERETEMETROVICENTEVALDES,LaFlorida,35.0,1.0,1.0,0.0,594000.0,True
CONESTACONAMIENTOYBODEGAROBERTOESPINOZA(96851),Santiago,65.0,3.0,2.0,1.0,450000.0,True
SanIgnacio.MetroParqueO'higgins(94943),Santiago,52.0,2.0,1.0,0.0,390000.0,True
"ArriendoDepartamento3D-2B,Conchalí.(93994)",Conchalí,65.0,3.0,2.0,0.0,550000.0,True
ArriendoDepto.EstiloMariposacon50%off(94384),LaFlorida,52.0,2.0,2.0,1.0,285000.0,True
Searriendadepartamento2D+1Bsantiago(94458),Santiago,52.0,2.0,1.0,0.0,400000.0,True
"LeonorCepeda,agradable(85180)",Independencia,52.0,2.0,1.0,1.0,380000.0,True
NUEVODP.1D.ESTAC.BOD.VIRGINIOARIASÑUÑOA(76076),Ñuñoa,35.0,1.0,1.0,1.0,500000.0,True
DEPARTAMENTODepartamentocercanoametrotoesca.,Santiago,36.0,1.0,1.0,0.0,290000.0,False
DEPARTAMENTOESTUDIOUNAMBIENTEINDEPENDENCI(98775),Independencia,35.0,1.0,1.0,0.0,280000.0,True
DEPARTAMENTOLlanquihue6290,LaFlorida,57.0,2.0,2.0,0.0,530000.0,False
ESTACIONAMIENTOYBODEGAINCLUIDA(97696),Macul,65.0,3.0,2.0,1.0,530000.0,True
ELEGANTEDPTOCON2ESTAC.YGRANBOD(97993),LasCondes,65.0,3.0,4.0,2.0,1499990.0,True
DepartamentoenBezanilla,Independencia,40.0,2.0,1.0,0.0,195000.0,False
DEPARTAMENTODepartamentoenarriendoSantiagoCentro,Santiago,37.0,1.0,1.0,0.0,350000.0,False
DepartamentoenPadreOrellana,Santiago,39.0,2.0,1.0,0.0,370000.0,False
ArriendoamplioDepartamento2habitacion2baño1Est1bodegaRicardoLyonÑuñoa,Ñuñoa,70.0,2.0,2.0,1.0,730000.0,False
Dp.2dorAmobladocercanoametros(98498),Santiago,52.0,2.0,2.0,0.0,480000.0,True
Departamento811,Santiago,52.0,2.0,2.0,0.0,41000.0,False
Departamento126,Santiago,49.0,1.0,1.0,0.0,37000.0,False
"Directodueño,MetroPlazaChacabuco",Independencia,30.0,1.0,1.0,0.0,260000.0,False
DEPARTAMENTONuevaAndresBello/DomingoSantaMaria,Independencia,47.0,3.0,1.0,0.0,350000.0,False
"DEPARTAMENTODonPepe88,LaFlorida.",LaFlorida,55.0,2.0,2.0,0.0,479000.0,False
Estupendodeptoenventurablancoviel,SanMiguel,56.0,2.0,2.0,1.0,510000.0,False
Arriendodepartamentoamobladopordiseñador,LasCondes,120.0,3.0,3.0,1.0,2250000.0,False
"""turefugiourbanoenestacióncentral""",EstaciónCentral,67.0,3.0,2.0,1.0,400000.0,False
Cómododepartamentoenñuñoarebajado!$650.000,Ñuñoa,66.0,2.0,2.0,1.0,650000.0,False
DEPARTAMENTODiegodeAlmagro-2D+2B,Providencia,85.0,2.0,2.0,0.0,1293072.0,False
DEPARTAMENTOCondominioMaríaauxiliadora,SanMiguel,50.0,2.0,1.0,0.0,320000.0,False
DEPARTAMENTONuevodealtoestandarmuyequipado2dalladodelMetro,LaReina,90.0,2.0,2.0,0.0,862000.0,False
DepartamentoenBrionesLuco,LaCisterna,41.0,2.0,1.0,0.0,380000.0,False
ARRIENDODEPARTAMENTOENLASCONDESUNDORMITORIO,LasCondes,52.0,1.0,1.0,1.0,720000.0,False
ARRIENDODEPARTAMENTOSANTIAGO2D-2B-1BODEGA,Santiago,61.0,2.0,2.0,0.0,450000.0,False
STUDIODIFERENTEMASAMPLIODELOCOMUN,SanMiguel,38.0,1.0,1.0,0.0,270000.0,False
"Departamento,calleLira.SantiagoCentro",Santiago,51.0,2.0,2.0,0.0,500000.0,False
HermosodepartamentoAMOBLADOLasCondesCallao,LasCondes,85.0,2.0,2.0,1.0,1606544.0,False
Departamento1dorm.MetroDptmental,SanMiguel,35.0,1.0,1.0,0.0,270000.0,True
¡¡HermosoDeptoDe2d+1b+Est+Bod!!CercaAlMetroSanAlbertoHurtado,EstaciónCentral,52.0,2.0,1.0,1.0,330000.0,True
Departamento1DormitorioCarlosValdovinos1055SanMiguel,SanMiguel,32.0,1.0,1.0,0.0,340000.0,False
DepartamentoenAvenidaPresidenteBalmaceda,Santiago,30.0,1.0,1.0,0.0,300000.0,False
2D2BDeptoEstacionCentralTitan4900(96605),EstaciónCentral,52.0,2.0,2.0,0.0,400000.0,True
DEPARTAMENTOSanPetersburgoconAmérica,SanMiguel,47.0,3.0,1.0,0.0,350000.0,False
DEPARTAMENTOKennedy//LasTranqueras//LasCondes,LasCondes,180.0,4.0,3.0,0.0,1870000.0,False
DEPARTAMENTOSantaRosa/Curicó,Santiago,53.0,2.0,2.0,0.0,380000.0,False
DEPARTAMENTOLiraconJofré,Santiago,45.0,1.0,1.0,0.0,310000.0,False
DEPARTAMENTOAvSanchezFontecilla/CerroGranito,PuenteAlto,59.0,3.0,2.0,0.0,520000.0,False
DEPARTAMENTOAvVitacurayKennedy,Vitacura,144.0,4.0,3.0,0.0,1500000.0,False
DEPARTAMENTOInesdeSuarez,Providencia,85.0,3.0,2.0,0.0,1253888.0,False
Aestrenar1dormitoriovistasinestacionamiento,Ñuñoa,36.0,1.0,1.0,0.0,450000.0,False
ComodoDptoenLaCisterna,LaCisterna,52.0,2.0,1.0,1.0,430000.0,True
ARRIENDACÓMODODEPARTAMENTOAMOBLADOSANTIAGOCENTRO,Santiago,28.0,1.0,1.0,0.0,330000.0,False
ARRIENDODEPARTAMENTO2D2BSANLUISINDEPENDENCIA,Independencia,40.0,2.0,2.0,0.0,355000.0,False
Arriendodepto2AmpliosDormitorios(62159),Santiago,52.0,2.0,1.0,0.0,340000.0,True
DueñoArrienda1D+1BMetroToescaPiso2,Santiago,38.0,1.0,1.0,0.0,340000.0,False
DepartamentoEnArriendo320.000GastosComunesI,Independencia,30.0,1.0,1.0,0.0,320000.0,False
"Luminosoycómodo,cercaMetroSanMiguel",SanMiguel,67.0,3.0,2.0,1.0,705312.0,False
"DeptoA50mtMetroRodrigoAraya,AccesoZonaSegura",Macul,30.0,1.0,1.0,0.0,330000.0,False
ArriendoconCompromisodecompraDepto1dorm+BG,Santiago,35.0,1.0,1.0,0.0,270000.0,False
"Departamento2Dormitorios,2BañosconEstacionamientoyBodega",LaCisterna,79.0,2.0,2.0,1.0,550000.0,False
A3cuadrasdemetroUdeChile/Alameda-HomestudioDeptoestudio,Santiago,21.0,1.0,1.0,0.0,230000.0,False
ArriendoenEdificioSky100GranTerraza|MetroPlazaEgaña,Ñuñoa,54.0,1.0,1.0,1.0,670000.0,False
Convistadespejada(30195),LaCisterna,65.0,3.0,1.0,0.0,308000.0,True
ARRIENDODEPARTAMENTO3D+1B.COMUNADELACOSTERNA,LaCisterna,50.0,3.0,1.0,0.0,300000.0,False
vivaenunlugartranquiloycómododpto.(97784),Macul,52.0,2.0,2.0,1.0,500000.0,True
DepartamentoMetroRepública90metrosamplioyseguro,Santiago,90.0,2.0,2.0,0.0,550000.0,False
"ENARRIENDOAmplioDepartamento2D+2B55m2/Santiago,RegiónMetropolitana",Santiago,55.0,2.0,2.0,0.0,390000.0,False
ARRIENDOLINDODEPTO2D1BYESTACIONAMIENTO,SanMiguel,60.0,2.0,1.0,1.0,480000.0,False
DEPARTAMENTOUrmeneta32,SanBernardo,55.0,2.0,2.0,0.0,445000.0,False
SearriendadepartamentoenEdificioUrbanoÑuñoaenelpiso10,Ñuñoa,35.0,1.0,1.0,1.0,490000.0,True
ArturoPrat-Studio-piso15,Santiago,35.0,1.0,1.0,0.0,240000.0,True
DptoestiloMariposa2D/2B(80185),EstaciónCentral,52.0,2.0,2.0,0.0,300000.0,True
"DEPARTAMENTOTrinidadRamirez0180,LaCisterna",LaCisterna,57.0,2.0,2.0,0.0,320000.0,False
AMRPropiedadesARRIENDADpto.NUEVOAEstrenar2DB1E,SanBernardo,49.0,2.0,1.0,1.0,450000.0,False
DEPARTAMENTORojasMagallanes/SantaVictoria,LaFlorida,48.0,2.0,1.0,0.0,470000.0,False
AvenidaLasCondes/Tiziano(29624),LasCondes,35.0,1.0,1.0,1.0,666128.0,True
DepartamentoEYZAGUIRRE/METROPARQUEALMAGRO,Santiago,45.0,2.0,1.0,0.0,330000.0,False
"ArriendoDpto.ExcelenteEstado,1DormitorioIndependiente,",EstaciónCentral,35.0,1.0,1.0,0.0,270000.0,True
DEPARTAMENTOMetroParqueAlmagro,Santiago,35.0,1.0,1.0,0.0,360000.0,False
DEPARTAMENTOLordCochrane/SantaIsabel,Santiago,37.0,1.0,1.0,0.0,350000.0,False
DEPARTAMENTOSantaPetronila28,EstaciónCentral,35.0,1.0,1.0,0.0,260000.0,True
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,52.0,3.0,2.0,0.0,432100.0,False
Oportunidad!3d+1b,QuintaNormal,50.0,3.0,1.0,0.0,350000.0,False
DepartamentoSEARRIENDADEPARTAMENTODE3DY1BENCIUDADDELNIÑO,SanMiguel,50.0,3.0,1.0,0.0,250000.0,False
DEPARTAMENTOTihuanaco//LoMatta//KennedyLateral//LasHualtatas,Vitacura,122.0,2.0,2.0,0.0,1645728.0,False
Arriendodepto.metrocarlosvaldovinos1d+1b,Macul,37.0,1.0,1.0,0.0,350000.0,False
DEPARTAMENTOMorandeconDantoDomingo,Santiago,40.0,1.0,1.0,0.0,280000.0,False
DEPARTAMENTO(MST13.472)ExposiciónesquinaAntofagasta,Santiago,43.0,1.0,1.0,0.0,300000.0,False
DepartamentoZENTENOCONVICTORIA,Santiago,27.0,1.0,1.0,0.0,240000.0,False
DepartamentoCERCANOMETROPARQUEALMAGRO,Santiago,33.0,1.0,1.0,0.0,350000.0,False
"DEPARTAMENTOMAP-SeArriendabellodpto2H,1B,EstacionamientoyBodega.MetrosanMiguel.",SanMiguel,52.0,2.0,1.0,0.0,450000.0,True
DEPARTAMENTOChiloéconMarinadeGaete,Santiago,32.0,1.0,1.0,0.0,260000.0,False
ARRIENDOHOMESTUDIOGRANDECONTERRAZAMETROSANT,Santiago,30.0,1.0,1.0,0.0,280000.0,False
GarantíaencuotasDpto2D+EST+BODMetrodepartame,SanMiguel,39.0,2.0,1.0,1.0,450000.0,False
2D1B1ESTARRIENDOCONGCINCLUIDOS,LaCisterna,41.0,2.0,1.0,1.0,430000.0,False
ARRIENDODEPARTAMENTO2HAB3BALOBARNECHEA,LoBarnechea,115.0,2.0,3.0,2.0,1214704.0,False
ARRIENDODEPARTAMENTO4HAB4BALASCONDES,LasCondes,123.0,4.0,4.0,2.0,1175520.0,False
"ARRIENDODEPTO2HAB,1BA,CONDDOÑALAURAGGCCINCLUIDOS",Santiago,50.0,2.0,1.0,0.0,380000.0,False
DepartamentoCORONELSOUPER4171ESTACIÓNCENTRRAL,EstaciónCentral,36.0,1.0,1.0,0.0,290000.0,False
DepartamentoAvPresidenteKennedyLasCondes,LasCondes,100.0,2.0,2.0,0.0,1959200.0,False
DepartamentoenEstaciónCentral,EstaciónCentral,62.0,3.0,1.0,0.0,450000.0,False
DepartamentoSANPETERSBURGO/LOOVALLE,SanMiguel,53.0,3.0,1.0,0.0,310000.0,False
DepartamentoSantiagoDowntownAPasosDeTodo.Si,Santiago,35.0,1.0,1.0,0.0,275000.0,False
CHILOÉ1221,Santiago,30.0,1.0,1.0,1.0,380000.0,False
DepartamentoFrayCamiloHenriquez190Santiago,Santiago,42.0,2.0,1.0,0.0,300000.0,False
EdificioParqueAlbanoD6112D+2B,LaCisterna,52.0,2.0,2.0,1.0,400.0,True
"SearriendaDepartamento,sudueño",Santiago,35.0,1.0,1.0,0.0,300000.0,True
"Arriendo2D+1BAlameda4877,MetroEcuador",EstaciónCentral,42.0,2.0,1.0,0.0,310000.0,False
DEPARTAMENTOENARRIENDOMUYACOGEDORYCENTRALUBICACION,Santiago,48.0,2.0,1.0,1.0,450000.0,False
DepartamentoenAvenidaMaría,LaCisterna,42.0,2.0,1.0,0.0,273000.0,False
DepartamentoenGeneralBustamante,Ñuñoa,60.0,2.0,2.0,2.0,700000.0,False
¡OPORTUNIDAD!SantosDumont/av.Perú-CerroSanCristóbal-metroCerroBlanco.,Recoleta,50.0,2.0,1.0,0.0,390000.0,False
Av.Irarrázaval.(96029),Ñuñoa,65.0,3.0,1.0,1.0,850000.0,True
